Account,Date,daily_pnl,trades,avg_trade_size_usd,total_volume_usd,win_rate,long_ratio,pnl_per_trade,sentiment
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,148,9667.030743243244,1430720.55,0.10810810810810811,0.0,21.01906112751678,
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,122,11281.935245901639,1376396.0999999999,0.680327868852459,0.0,-294.74628232520325,
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-10,22908.117384,337,25584.4765578635,8621968.6,0.7240356083086054,0.0,67.77549521893492,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-11,0.0,65,33255.74600000001,2161623.49,0.0,0.0,0.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-12,88152.006818,1251,40967.58708233413,51250451.44,0.15587529976019185,0.0,70.40895113258786,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-13,11239.437228,285,31745.770947368423,9047544.72,0.3017543859649123,0.0,39.29873156643357,
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-14,7922.167264999999,230,38233.16656521739,8793628.31,0.25217391304347825,0.0,34.29509638528138,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-15,40966.673478000004,731,25242.244090287277,18452080.43,0.5923392612859097,0.0,55.96540092622951,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-16,41498.141783,886,39232.42645598194,34759929.84,0.3860045146726862,0.0,46.7848272638106,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-17,0.0,5,147619.302,738096.51,0.0,0.0,0.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-18,43400.145539,379,58751.562744063325,22266842.28,0.762532981530343,0.0,114.21090931315788,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-19,62373.791703999996,637,43140.85288854003,27480723.29,0.35949764521193095,0.0,97.76456379937304,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-20,0.0,160,52569.3078125,8411089.25,0.0,0.0,0.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-21,39772.479641,869,46044.36062140392,40012549.38,0.36363636363636365,0.0,45.71549384022988,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-22,73209.060448,418,62608.63574162679,26170409.74,0.44258373205741625,0.0,174.72329462529834,
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-23,1656.211757,211,54580.961753554504,11516582.93,0.5592417061611374,0.0,7.812319608490566,1.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-24,35332.403093,672,47146.683541666665,31682571.34,0.45089285714285715,0.0,52.49985600742942,1.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-25,8410.75479,499,49855.811983967935,24878050.18,0.5971943887775552,0.0,16.82150958,1.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-26,0.0,314,35046.08286624204,11004470.02,0.0,0.0,0.0,1.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-28,37973.605394,654,38360.42061162079,25087715.08,0.5336391437308868,0.0,57.97497006717557,
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-29,117648.295306,992,32144.09112903226,31886938.4,0.4778225806451613,0.0,118.4776387774421,1.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-30,0.0,481,22932.819688149688,11030686.27,0.0,0.0,0.0,1.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-05-01,60544.304874,329,22713.250030395135,7472659.26,0.7173252279635258,0.0,183.46759052727273,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-11,698.009722,8,136.67374999999998,1093.3899999999999,1.0,0.0,77.55663577777779,1.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-12,362.84131,4,133.0725,532.29,1.0,0.0,72.568262,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-14,39057.10912,80,664.7225000000001,53177.8,1.0,0.0,482.18653234567904,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-15,18879.21027,15,1635.1666666666667,24527.5,1.0,0.0,1179.950641875,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-16,12648.870412,47,341.3504255319149,16043.47,1.0,0.0,263.51813358333334,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-17,2244.04603,7,401.2685714285714,2808.88,1.0,0.0,280.50575375,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-21,27649.187167,89,372.85966292134833,33184.51,1.0,0.0,307.21319074444443,1.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-11,0.0,33,227.26757575757574,7499.83,0.0,0.0,0.0,1.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-12,0.0,12,833.3333333333334,10000.0,0.0,0.0,0.0,1.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-13,0.0,23,543.5169565217391,12500.89,0.0,0.0,0.0,1.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-19,0.0,12,291.6675,3500.01,0.0,0.0,0.0,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-20,0.0,3,1666.64,4999.92,0.0,0.0,0.0,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-23,0.0,3,141.0,423.0,0.0,0.0,0.0,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-27,0.0,11,1272.7318181818182,14000.05,0.0,0.0,0.0,1.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-30,1643.602279,8,1242.675,9941.4,1.0,0.0,182.62247544444443,1.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-01,0.0,5,1987.6240000000003,9938.12,0.0,0.0,0.0,1.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-14,844.8168900000001,21,254.39857142857142,5342.37,1.0,0.0,38.40076772727273,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-15,0.0,11,485.4918181818182,5340.41,0.0,0.0,0.0,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-26,413.304033,18,875.7783333333333,15764.01,0.1111111111111111,0.0,21.752843842105264,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-27,154.257092,23,550.3630434782609,12658.35,0.6521739130434783,0.0,6.427378833333333,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-28,0.0,12,227.225,2726.7,0.0,0.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-29,0.0,7,221.41285714285712,1549.8899999999999,0.0,0.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-30,3.492534,6,276.01,1656.06,0.16666666666666666,0.0,0.4989334285714286,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-31,0.0,1,149.99,149.99,0.0,0.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-01,132.71954399999998,14,1954.3107142857145,27360.350000000002,0.2857142857142857,0.0,8.847969599999999,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-02,234.497751,34,1120.655,38102.27,0.2647058823529412,0.0,6.699935742857143,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-03,298.031364,20,922.9384999999999,18458.769999999997,0.25,0.0,14.191969714285714,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-04,392.35488599999996,60,626.296,37577.76,0.15,0.0,6.432047311475409,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-05,41.479757,17,1026.9088235294118,17457.45,0.6470588235294118,0.0,2.3044309444444444,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-06,207.98348199999998,22,1384.9813636363635,30469.59,0.45454545454545453,0.0,9.042760086956521,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-07,232.000726,51,990.5305882352941,50517.06,0.13725490196078433,0.0,4.461552423076923,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-08,409.437344,32,1307.165,41829.28,0.375,0.0,12.407192242424243,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-09,1395.820542,60,902.617,54157.02,0.4166666666666667,0.0,22.882303967213115,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-10,463.813132,18,1599.0455555555554,28782.82,0.5,0.0,24.41121747368421,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-11,56.216535,5,2161.054,10805.27,0.2,0.0,9.3694225,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-12,-89.1781,12,1094.5383333333332,13134.46,0.0,0.0,-6.859853846153846,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-13,0.0,1,999.44,999.44,0.0,0.0,0.0,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-14,73.7414,5,2214.596,11072.98,0.2,0.0,12.290233333333333,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-15,0.0,8,1124.95125,8999.61,0.0,0.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-16,70.94968,4,494.38,1977.52,1.0,0.0,14.189936,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-19,0.0,85,414.2778823529412,35213.62,0.0,0.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,0.0,6,1166.0616666666667,6996.37,0.0,0.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-22,0.0,10,999.832,9998.32,0.0,0.0,0.0,
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-23,0.0,18,527.7555555555556,9499.6,0.0,0.0,0.0,1.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-24,168.69881,20,441.69899999999996,8833.98,0.65,0.0,8.033276666666668,1.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-25,0.0,7,535.6742857142857,3749.7200000000003,0.0,0.0,0.0,1.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-26,43.903059999999996,7,1815.0585714285714,12705.41,0.5714285714285714,0.0,5.4878824999999996,1.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,0.0,98,18481.63244897959,1811199.98,0.0,0.0,0.0,
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-22,327545.999992,104,14265.865288461539,1483649.99,1.0,0.0,3119.485714209524,1.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-04,0.0,141,11569.857730496453,1631349.94,0.0,0.0,0.0,1.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-08,122050.866984,48,31443.71166666667,1509298.1600000001,1.0,0.0,2490.8340200816324,1.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-28,0.0,77,1457.8809090909092,112256.83,0.0,0.0,0.0,
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-08,0.0,15,2119.866666666667,31798.0,0.0,0.0,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-09,0.0,90,1365.6884444444443,122911.95999999999,0.0,0.0,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-08,0.0,77,2481.818051948052,191099.99,0.0,0.0,0.0,
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-09,33980.0,355,8095.553154929577,2873921.37,0.8788732394366198,0.0,95.4494382022472,
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-10,0.0,8,12530.401249999999,100243.20999999999,0.0,0.0,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-11,0.0,3,51734.1,155202.3,0.0,0.0,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-16,-14838.4,53,4603.773962264151,244000.02,0.0,0.0,-274.7851851851852,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-18,-42923.271911,65,8851.193692307692,575327.59,0.7692307692307693,0.0,-650.3526047121213,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-19,0.0,39,1287.706923076923,50220.57,0.0,0.0,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-20,-458.08035,38,1333.6473684210525,50678.6,0.0,0.0,-11.74565,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-22,0.0,79,1341.7722784810126,106000.01,0.0,0.0,0.0,
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,10148.4512,167,1633.4878443113773,272792.47000000003,0.2155688622754491,0.0,60.407447619047616,1.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-24,-3500.0,111,878.3780180180181,97499.96,0.0,0.0,-31.25,1.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-25,-2650.0,22,2502.2713636363637,55049.97,0.0,0.0,-115.21739130434783,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-20,0.0,4,7075.4425,28301.77,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-24,0.0,1,6113.57,6113.57,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-25,0.0,3,917.6733333333333,2753.02,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-26,0.0,5,6654.302000000001,33271.51,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-27,0.0,46,567.4939130434783,26104.72,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-28,0.0,4,7299.8025,29199.21,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-30,0.0,96,389.4682291666666,37388.95,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-25,8692.0,5,4659.2,23296.0,1.0,0.0,1448.6666666666667,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-11-29,573.585288,1,573.59,573.59,1.0,0.0,286.792644,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,0.0,17,1397.385294117647,23755.55,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,0.0,30,2951.8799999999997,88556.4,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,0.0,43,2042.2541860465114,87816.93,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,0.0,8,2812.5,22500.0,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,0.0,41,1561.8182926829268,64034.549999999996,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,0.0,14,3150.0064285714284,44100.09,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,0.0,31,3206.451290322581,99399.99,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,0.0,1,24880.0,24880.0,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,0.0,28,4121.142857142857,115392.0,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,0.0,35,3422.0648571428574,119772.27,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,0.0,1,28677.0,28677.0,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,0.0,6,9450.001666666667,56700.01,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,0.0,34,2406.462941176471,81819.74,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,0.0,14,5006.2699999999995,70087.78,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,0.0,15,2392.239333333333,35883.59,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,0.0,3,8894.193333333335,26682.58,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,0.0,6,6065.75,36394.5,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,0.0,1,2128.95,2128.95,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,0.0,8,2863.6875,22909.5,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,0.0,25,2910.8484000000003,72771.21,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,10647.977,1,38563.98,38563.98,1.0,0.0,5323.9885,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,0.0,2,2258.9,4517.8,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,0.0,14,3981.5714285714284,55742.0,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,262.95,55,1671.9961818181819,91959.79000000001,0.2909090909090909,0.0,4.695535714285714,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,0.0,1,11300.0,11300.0,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,1474.79,70,1620.264857142857,113418.54,0.5428571428571428,0.0,20.77169014084507,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,0.0,37,837.1502702702703,30974.56,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,0.0,1,15000.0,15000.0,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,0.0,54,772.9157407407408,41737.450000000004,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,0.0,24,2206.1225,52946.94,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,0.0,5,3058.91,15294.55,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,0.0,7,1628.5714285714287,11400.0,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,0.0,6,1650.0,9900.0,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,0.0,9,701.2211111111111,6310.99,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,0.0,18,374.33,6737.94,0.0,0.0,0.0,1.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,0.0,14,1038.095,14533.33,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,81776.7151,137,1940.033503649635,265784.58999999997,0.9927007299270073,0.0,592.5848920289856,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,8230.0,1,23710.0,23710.0,1.0,0.0,4115.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,8517.7655,13,2059.193846153846,26769.52,1.0,0.0,608.4118214285714,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,15700.5,3,7567.57,22702.71,0.6666666666666666,0.0,3925.125,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,0.0,14,791.3578571428571,11079.01,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,10915.212,25,1366.0404,34151.01,1.0,0.0,419.8158461538461,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,17247.427499999998,16,3784.509375,60552.15,0.625,0.0,1014.5545588235293,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,169132.29611,155,3030.0763225806454,469661.83,0.4967741935483871,0.0,1084.1813853205128,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,0.0,10,496.50100000000003,4965.01,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,0.0,7,480.2857142857143,3362.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,0.0,21,232.88047619047617,4890.49,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-2680.0,35,678.8711428571429,23760.49,0.0,0.0,-74.44444444444444,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,0.0,1,5925.5,5925.5,0.0,0.0,0.0,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,-3546.9,12,1581.1591666666666,18973.91,0.0,0.0,-272.83846153846156,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,-4526.698469,5,2040.0,10200.0,0.0,0.0,-754.4497448333333,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,7848.0,3,2675.8333333333335,8027.5,1.0,0.0,1962.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,6335.6,6,1444.0666666666666,8664.4,1.0,0.0,905.0857142857143,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,14609.800000000001,44,825.0,36300.0,1.0,0.0,324.6622222222222,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,18374.63,55,1135.2727272727273,62440.0,0.8545454545454545,0.0,328.11839285714285,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-9046.14,17,1703.0882352941176,28952.5,0.4117647058823529,0.0,-502.5633333333333,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,-0.20400000000000001,9,169.64555555555555,1526.81,0.1111111111111111,0.0,-0.0204,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,1166.248788,48,1125.4704166666668,54022.58,0.2916666666666667,0.0,23.80099567346939,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,90.2,2,4627.9,9255.8,0.5,0.0,30.066666666666666,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1.71544,2,1034.4299999999998,2068.8599999999997,0.5,0.0,0.5718133333333334,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,3639.3031690000003,88,2478.8488636363636,218138.7,0.8977272727272727,0.0,40.89104684269663,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,1024.70728,52,1469.9592307692308,76437.88,0.9423076923076923,0.0,19.33409962264151,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5491.768834,170,2730.2580588235296,464143.87,0.8588235294117647,0.0,32.11560721637427,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,1670.012358,64,3161.86234375,202359.19,0.84375,0.0,25.692497815384616,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,477.6248299999999,97,1619.0532989690723,157048.17,0.6288659793814433,0.0,4.87372275510204,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4325.827543,95,2488.1485263157892,236374.11,0.8,0.0,45.06070357291667,
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,3053.31353,35,3363.1262857142856,117709.42,0.7714285714285715,0.0,84.81426472222222,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,1858.7985700000002,21,4668.662857142857,98041.92,0.7142857142857143,0.0,84.49084409090909,
